id,case_number,date,block,primary_type,description,location_description,latitude,longitude,gc_address,gc_score,gc_lat,gc_lng,distance_m
14121599,JK162502,2026-02-26T09:00:00.000,015XX N CLYBOURN AVE,THEFT,RETAIL THEFT,DEPARTMENT STORE,41.909289945,-87.647258453,"N Clybourn Ave, Chicago, Illinois, 60614",93.27,41.921395478109,-87.664074570436,1935.972572124406
14121870,JK162996,2026-02-26T09:00:00.000,014XX S ST LOUIS AVE,BURGLARY,BURGLARY FROM MOTOR VEHICLE,OTHER (SPECIFY),41.861751313,-87.712847101,"14 S Saint Louis Ave, Chicago, Illinois, 60624",97.71,41.880458454069,-87.713654781223,2081.213951541725
14122798,JK164019,2026-02-26T09:00:00.000,020XX N SPAULDING AVE,THEFT,THEFT FROM MOTOR VEHICLE,STREET,41.918079398,-87.710266196,"N Spaulding Ave, Chicago, Illinois, 60625",93.52,41.967388360824,-87.710914832625,5483.168955819445
14121706,JK162531,2026-02-26T09:00:00.000,058XX N SHERIDAN RD,BURGLARY,UNLAWFUL ENTRY,APARTMENT,41.988008918,-87.655322651,"N Sheridan Rd, Chicago, Illinois, 60611",93.0,41.889814507165,-87.614285972721,11434.139691207803
14122790,JK164041,2026-02-26T09:00:00.000,062XX S HOMAN AVE,BURGLARY,BURGLARY FROM MOTOR VEHICLE,STREET,41.779437923,-87.708002405,"62 S Homan Ave, Chicago, Illinois, 60624",97.64,41.880022368883,-87.711065775527,11187.359674305451
14121638,JK162494,2026-02-26T09:00:00.000,046XX S HALSTED ST,THEFT,THEFT FROM MOTOR VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),41.809860998,-87.645565723,"46 S Halsted St, Chicago, Illinois, 60661",97.68,41.880753616821,-87.647394546406,7884.355041870586
14125528,JK167497,2026-02-26T09:00:00.000,115XX S RACINE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,41.684181748,-87.651851724,"115 S Racine Ave, Chicago, Illinois, 60607",97.68,41.879749350194,-87.657066326429,21750.423193994247
14121866,JK162845,2026-02-26T08:58:00.000,041XX W 76TH ST,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),41.75502905,-87.725706576,"41 W 76th St, Chicago, Illinois, 60620",96.56,41.756258170716,-87.626667129715,8216.50805320406
14121623,JK162545,2026-02-26T08:55:00.000,005XX W ROOSEVELT RD,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,41.867251542,-87.639594427,"5 W Roosevelt Rd, Chicago, Illinois, 60605",97.74,41.867326743298,-87.627643941641,989.6078166545244
14125526,JK167463,2026-02-26T08:40:00.000,084XX S ADA ST,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,41.740457742,-87.657112306,"84 N Ada St, Chicago, Illinois, 60607",91.43,41.882733741762,-87.660695864257,15823.156911385526
14121637,JK162447,2026-02-26T08:30:00.000,085XX S COTTAGE GROVE AVE,ASSAULT,SIMPLE,STREET,41.739817594,-87.604913162,"85 S Cottage Grove Ave, Glenwood, Illinois, 60425",95.81,41.54526051283,-87.597269923592,21643.081390480613
14126953,JK169123,2026-02-26T08:30:00.000,025XX S WESTERN AVE,ASSAULT,SIMPLE,SCHOOL - PRIVATE GROUNDS,41.845968863,-87.685473571,"25 S Western Ave, Chicago, Illinois, 60612",97.71,41.880437884136,-87.686298799576,3833.3894624059444
14121564,JK162467,2026-02-26T08:30:00.000,039XX W CHICAGO AVE,ASSAULT,SIMPLE,RESTAURANT,41.895372185,-87.725362479,"39 W Chicago Ave, Chicago, Illinois, 60654",97.71,41.896625474047,-87.630165111101,7880.608883170027
14121552,JK162468,2026-02-26T08:30:00.000,020XX N CAMPBELL AVE,THEFT,$500 AND UNDER,RESIDENCE,41.919222845,-87.689215828,"20 N Campbell Ave, Chicago, Illinois, 60612",97.74,41.881717588697,-87.688545318175,4170.763419384084
14121647,JK162630,2026-02-26T08:30:00.000,028XX W 25TH ST,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,41.846436668,-87.696497702,"28 W 25th St, Chicago, Illinois, 60616",96.56,41.84673358207,-87.628348560061,5645.084830774115
14121526,JK162483,2026-02-26T08:28:00.000,019XX N CICERO AVE,THEFT,RETAIL THEFT,CONVENIENCE STORE,41.915715874,-87.74605323,"19 N Cicero Ave, Chicago, Illinois, 60644",97.68,41.880729393039,-87.74517759256,3890.994177099649
14121654,JK162453,2026-02-26T08:25:00.000,016XX S BLUE ISLAND AVE,ASSAULT,SIMPLE,RESTAURANT,41.858389699,-87.660705812,"S Blue Island Ave, Chicago, Illinois, 60608",93.75,41.848631415836,-87.675482923999,1635.636433115212
14121619,JK162466,2026-02-26T08:25:00.000,091XX S SOUTH CHICAGO AVE,OTHER OFFENSE,SEX OFFENDER - FAIL TO REGISTER,STREET,41.729171506,-87.55456177,"S South Chicago Ave, Chicago, Illinois, 60617",94.17,41.72386849845,-87.54708427356,856.0268571668355
14122815,JK163972,2026-02-26T08:23:00.000,016XX N KILDARE AVE,BURGLARY,BURGLARY FROM MOTOR VEHICLE,STREET,41.910701335,-87.733681585,"16 N Kildare Ave, Chicago, Illinois, 60646",97.71,41.990526175122,-87.736139859881,8878.445017165572
14121491,JK162455,2026-02-26T08:20:00.000,060XX S INDIANA AVE,THEFT,$500 AND UNDER,STREET,41.784903215,-87.620594973,"S Indiana Ave, Chicago, Illinois, 60628",93.0,41.659056926579,-87.61767611896,13995.565477100876
14123043,JK163501,2026-02-26T08:12:00.000,005XX W WEBSTER AVE,THEFT,RETAIL THEFT,DEPARTMENT STORE,41.921904892,-87.642636783,"W Webster Ave, Chicago, Illinois, 60614",93.0,41.921704572013,-87.656727958922,1166.051862431999
14121522,JK162456,2026-02-26T08:05:00.000,039XX W CHICAGO AVE,NARCOTICS,POSSESS - CRACK,PARKING LOT / GARAGE (NON RESIDENTIAL),41.895372185,-87.725362479,"39 W Chicago Ave, Chicago, Illinois, 60654",97.71,41.896625474047,-87.630165111101,7880.608883170027
14121568,JK162441,2026-02-26T08:05:00.000,056XX W IRVING PARK RD,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",SMALL RETAIL STORE,41.953177006,-87.767307661,"56 Irving Park Rd, Bensenville, Illinois, 60106",96.48,41.960680381633,-87.938345163179,14167.650368943554
14122163,JK163284,2026-02-26T08:00:00.000,027XX S INDIANA AVE,CRIMINAL DAMAGE,TO VEHICLE,STREET,41.844026941,-87.622100808,"S Indiana Ave, Chicago, Illinois, 60628",93.0,41.659056926579,-87.61767611896,20571.00215173102
14122957,JK163988,2026-02-26T08:00:00.000,012XX W ERIE ST,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,41.893487029,-87.658097248,"12 W Erie St, Chicago, Illinois, 60654",97.56,41.894144390334,-87.628594480817,2443.0873899033313
14122175,JK163238,2026-02-26T08:00:00.000,043XX S PRAIRIE AVE,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,41.81607864,-87.619776189,"43 S Prairie Ave, Park Ridge, Illinois, 60068",95.68,42.009882604611,-87.833944485975,27900.94089998439
14122143,JK162579,2026-02-26T08:00:00.000,022XX E 75TH ST,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,41.758954185,-87.569503849,"22 E 75th St, Chicago, Illinois, 60619",96.56,41.75833228401,-87.623652431651,4491.974401167799
14122100,JK162881,2026-02-26T08:00:00.000,015XX E 67TH ST,CRIMINAL TRESPASS,TO LAND,SMALL RETAIL STORE,41.773320568,-87.587465382,"15 E 67th St, Chicago, Illinois, 60637",96.56,41.772632664114,-87.624371574844,3061.5159913864204
14126434,JK167615,2026-02-26T08:00:00.000,039XX N PACIFIC AVE,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,41.951054314,-87.826939215,"N Pacific Ave, Chicago, Illinois, 60634",93.0,41.948403649297,-87.826822769279,294.89774373201277
14121498,JK162433,2026-02-26T07:55:00.000,018XX S TROY ST,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,41.856347317,-87.704170333,"18 S Troy St, Chicago, Illinois, 60612",97.56,41.878565206935,-87.705092376537,2471.6961559617607
14121490,JK162452,2026-02-26T07:40:00.000,067XX S CHAMPLAIN AVE,THEFT,$500 AND UNDER,RESIDENCE,41.772308181,-87.609384703,"S Champlain Ave, Chicago, Illinois, 60628",93.52,41.684533876641,-87.607028699529,9762.015421113934
14125444,JK167337,2026-02-26T07:40:00.000,017XX E 72ND ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,41.764260979,-87.583146097,"17 E 72nd St, Chicago, Illinois, 60619",96.56,41.763631494393,-87.62437379241,3420.1318747957907
14121540,JK162432,2026-02-26T07:37:00.000,085XX S MUSKEGON AVE,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,APARTMENT,41.740127827,-87.555121917,"S Muskegon Ave, Chicago, Illinois, 60633",93.27,41.631019037105,-87.55426735285,12132.551425691126
14121480,JK162413,2026-02-26T07:20:00.000,0000X E 87TH ST,ASSAULT,SIMPLE,RESTAURANT,41.736345248,-87.623198545,"0 E 87th St, Chicago, Illinois, 60619",98.89,41.736439180487,-87.624116417008,76.87365021749065
14121534,JK162405,2026-02-26T07:15:00.000,004XX E 110TH PL,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,41.693221893,-87.611886916,"4 E 110th Pl, Chicago, Illinois, 60628",94.9,41.694003753506,-87.62300699959,927.3915375615127
14121533,JK162408,2026-02-26T07:09:00.000,002XX E 116TH ST,BATTERY,SIMPLE,RESIDENCE,41.682581566,-87.617504356,"2 E 116th St, Chicago, Illinois, 60628",94.9,41.682596140409,-87.622736427145,434.4995976064974
14123073,JK163507,2026-02-26T07:03:00.000,026XX N CLARK ST,THEFT,RETAIL THEFT,SMALL RETAIL STORE,41.930906002,-87.644017035,"26 N Clark St, Chicago, Illinois, 60602",97.6,41.882672530864,-87.630977039293,5470.802388152851
14123402,JK164799,2026-02-26T07:00:00.000,037XX S LAKE PARK AVE,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,41.828035913,-87.605854908,"S Lake Park Ave, Chicago, Illinois, 60616",93.27,41.840316922215,-87.612056597833,1459.047212583422
14121495,JK162482,2026-02-26T07:00:00.000,011XX S CALIFORNIA AVE,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,VEHICLE NON-COMMERCIAL,41.867748212,-87.695937451,"11 S California Ave, Chicago, Illinois, 60612",97.79,41.880739220089,-87.696221726308,1444.7259352659767
14122623,JK163810,2026-02-26T07:00:00.000,003XX W GARFIELD BLVD,BURGLARY,FORCIBLE ENTRY,CONSTRUCTION SITE,41.794488452,-87.63480185,"3 W Garfield Blvd, Chicago, Illinois, 60621",97.77,41.794296224506,-87.625930825074,735.7220990027571
14121778,JK162827,2026-02-26T07:00:00.000,052XX S UNIVERSITY AVE,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),41.800538968,-87.598200112,"S University Ave, Chicago, Illinois, 60619",93.75,41.738417291204,-87.595558208022,6911.0891946189795
14121519,JK162426,2026-02-26T07:00:00.000,018XX S KARLOV AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,41.855906242,-87.727274434,"18 S Karlov Ave, Chicago, Illinois, 60624",97.68,41.880073859525,-87.728182722931,2688.3687317876693
14121481,JK162409,2026-02-26T06:50:00.000,013XX W 51ST ST,OTHER OFFENSE,VEHICLE TITLE / REGISTRATION OFFENSE,STREET,41.801405142,-87.65839737,"13 W 51st St, Chicago, Illinois, 60609",96.56,41.801918253825,-87.626242503434,2665.959619978134
14121587,JK162411,2026-02-26T06:33:00.000,036XX S PARNELL AVE,OTHER OFFENSE,ANIMAL ABUSE / NEGLECT,RESIDENCE - YARD (FRONT / BACK),41.828384041,-87.639955524,"S Parnell Ave, Chicago, Illinois, 60620",93.0,41.731454777084,-87.637401073372,10780.123487388302
14122135,JK162417,2026-02-26T06:30:00.000,029XX N SPRINGFIELD AVE,THEFT,OVER $500,STREET,41.934632679,-87.724611205,"N Springfield Ave, Chicago, Illinois, 60625",93.97,41.966003638279,-87.725501581821,3489.068569331064
14121487,JK162443,2026-02-26T06:10:00.000,022XX S HALSTED ST,ASSAULT,SIMPLE,GOVERNMENT BUILDING / PROPERTY,41.852136407,-87.646478446,"22 S Halsted St, Chicago, Illinois, 60661",97.68,41.881118743625,-87.6473541314,3223.504486601931
14121515,JK162462,2026-02-26T06:00:00.000,057XX S TRUMBULL AVE,THEFT,OVER $500,STREET,41.789240778,-87.709560918,"S Trumbull Ave, Chicago, Illinois, 60652",93.27,41.747821044909,-87.708445391891,4606.593270868119
14121506,JK162392,2026-02-26T06:00:00.000,027XX W WASHINGTON BLVD,BURGLARY,FORCIBLE ENTRY,RESIDENCE,41.882912342,-87.694842989,"27 W Washington St, Chicago, Illinois, 60602",95.69,41.883155764231,-87.628684480478,5477.042095867989
14122717,JK163898,2026-02-26T05:34:00.000,019XX N MILWAUKEE AVE,BURGLARY,UNLAWFUL ENTRY,RESIDENCE - PORCH / HALLWAY,41.916285455,-87.68658527,"N Milwaukee Ave, Chicago, Illinois, 60618",93.52,41.936599187825,-87.719729031686,3552.529612277602
14121684,JK162422,2026-02-26T05:30:00.000,016XX W 48TH ST,THEFT,THEFT FROM MOTOR VEHICLE,STREET,41.806767808,-87.666443475,"W 48th St, Chicago, Illinois, 60632",91.67,41.806020890537,-87.727184587125,5035.204523557079
14121472,JK162355,2026-02-26T05:30:00.000,0000X W 87TH ST,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,CTA PLATFORM,41.736277427,-87.62510451,"0 W 87th St, Chicago, Illinois, 60620",98.89,41.736399729043,-87.625530788869,37.89495697531927
14121446,JK162340,2026-02-26T05:10:00.000,068XX S PERRY AVE,BATTERY,SIMPLE,RESIDENCE,41.77029895,-87.628293582,"S Perry Ave, Chicago, Illinois, 60620",92.39,41.748158786283,-87.626973628876,2464.3071831019774
14121610,JK162536,2026-02-26T05:00:00.000,035XX W 63RD ST,BURGLARY,FORCIBLE ENTRY,OTHER (SPECIFY),41.778830658,-87.711905593,"35 W 63rd St, Chicago, Illinois, 60621",96.56,41.779972604638,-87.625663534147,7152.300254244019
14121509,JK162386,2026-02-26T05:00:00.000,052XX W WASHINGTON BLVD,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,41.882348066,-87.756769646,"52 W Washington St, Chicago, Illinois, 60602",95.69,41.883274832083,-87.62956202203,10531.506174186885
14122075,JK163138,2026-02-26T05:00:00.000,110XX S VERNON AVE,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,41.694233758,-87.61219782,"S Vernon Ave, Chicago, Illinois, 60616",92.71,41.841557059845,-87.615661960595,16384.122825372157
14121921,JK163085,2026-02-26T04:55:00.000,047XX N KEDZIE AVE,THEFT,$500 AND UNDER,STREET,41.967215646,-87.708434457,"47 N Kedzie Ave, Chicago, Illinois, 60612",97.68,41.882240615935,-87.706097928532,9450.769355062002
14123382,JK164699,2026-02-26T04:45:00.000,016XX W EISENHOWER EXPY OB,BATTERY,SIMPLE,CTA TRAIN,41.87602686,-87.667273451,"Eisenhower Expy W, Chicago, Illinois, 60644",86.3,41.871628626532,-87.757156142369,7458.121218248359
14121454,JK162374,2026-02-26T04:40:00.000,034XX W 63RD ST,OTHER OFFENSE,ANIMAL ABUSE / NEGLECT,POLICE FACILITY / VEHICLE PARKING LOT,41.778877155,-87.708840106,"34 W 63rd St, Chicago, Illinois, 60621",96.56,41.780151100152,-87.625683575763,6896.76448756023
14121423,JK162334,2026-02-26T04:36:00.000,129XX S TORRENCE AVE,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,41.660057029,-87.55923028,"S Torrence Ave, Chicago, Illinois, 60633",93.27,41.658117357601,-87.559046185919,216.2231634629933
14121433,JK162337,2026-02-26T04:30:00.000,024XX N CLARK ST,CRIMINAL DAMAGE,TO PROPERTY,COMMERCIAL / BUSINESS OFFICE,41.926268719,-87.640899336,"24 N Clark St, Chicago, Illinois, 60602",97.6,41.88265865125,-87.630976867145,4918.254337130261
14122055,JK163165,2026-02-26T04:30:00.000,079XX S YATES BLVD,BATTERY,SIMPLE,RESIDENCE,41.750523738,-87.566213966,"S Yates Blvd, Chicago, Illinois, 60617",92.71,41.72946816089,-87.565817245795,2341.5047263271913
14127237,JK169261,2026-02-26T04:20:00.000,065XX S RHODES AVE,CRIMINAL DAMAGE,TO VEHICLE,STREET,41.776105804,-87.611926629,"S Rhodes Ave, Chicago, Illinois, 60616",92.71,41.836643433482,-87.613447947122,6732.658167337946
14121449,JK162330,2026-02-26T04:17:00.000,071XX S MARSHFIELD AVE,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,41.764179084,-87.665011627,"S Marshfield Ave, Chicago, Illinois, 60620",93.75,41.746862299631,-87.664590607143,1925.8552522080172
14121973,JK163110,2026-02-26T04:00:00.000,043XX S KILDARE BLVD,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,41.814876031,-87.731329772,"43 S Kildare Ave, Chicago, Illinois, 60624",95.61,41.879399845318,-87.732875885766,7175.863707122296
14121441,JK162324,2026-02-26T04:00:00.000,042XX N ELSTON AVE,THEFT,THEFT FROM MOTOR VEHICLE,STREET,41.958222596,-87.725765469,"N Elston Ave, Chicago, Illinois, 60618",92.71,41.945506507966,-87.707141747368,2090.753373307639
14121542,JK162519,2026-02-26T04:00:00.000,072XX W PALATINE AVE,CRIMINAL DAMAGE,TO VEHICLE,STREET,41.995404857,-87.808308209,"W Palatine Ave, Chicago, Illinois, 60631",93.27,41.995508126291,-87.7929784965,1266.8969401741208
14121445,JK162336,2026-02-26T04:00:00.000,006XX W DIVISION ST,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,41.903682376,-87.645239323,"6 W Division St, Chicago, Illinois, 60610",97.71,41.904016547642,-87.628904384443,1352.3685074864661
14121440,JK162323,2026-02-26T03:57:00.000,035XX N CLARK ST,BURGLARY,FORCIBLE ENTRY,RESTAURANT,41.94670237,-87.656117076,"35 N Clark St, Chicago, Illinois, 60602",97.6,41.882740495833,-87.630823961428,7413.770672510877
14122847,JK164188,2026-02-26T03:45:00.000,060XX N BROADWAY,BURGLARY,ATTEMPT FORCIBLE ENTRY,BAR OR TAVERN,41.992025699,-87.660330626,"N Broadway, Chicago, Illinois, 60660",92.39,41.991362264031,-87.660314052281,73.78331780144913
14121427,JK162333,2026-02-26T03:42:00.000,065XX N SHERIDAN RD,CRIMINAL DAMAGE,TO PROPERTY,SMALL RETAIL STORE,42.001910021,-87.660756261,"N Sheridan Rd, Chicago, Illinois, 60611",93.0,41.889814507165,-87.614285972721,13043.520268599068
14121421,JK162321,2026-02-26T03:36:00.000,067XX S CLYDE AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,41.772744066,-87.574029014,"S Clyde Ave, Chicago, Illinois, 60617",92.39,41.7306989381,-87.573149028101,4675.774795144424
14121425,JK162312,2026-02-26T03:29:00.000,074XX N WESTERN AVE,BURGLARY,ATTEMPT FORCIBLE ENTRY,SMALL RETAIL STORE,42.016461083,-87.690207966,"74 N Western Ave, Chicago, Illinois, 60612",97.71,41.882784985347,-87.686638503432,14867.034747961501
14121452,JK162319,2026-02-26T03:25:00.000,055XX W MONTROSE AVE,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",APARTMENT,41.960499586,-87.76584571,"W Montrose Ave, Chicago, Illinois, 60618",93.27,41.961254898983,-87.701857433492,5291.519143157639
14121463,JK162370,2026-02-26T03:21:00.000,082XX S PRAIRIE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,41.744699506,-87.617983718,"82 S Prairie Ave, Park Ridge, Illinois, 60068",95.68,42.009713891646,-87.834357539824,34486.19190720163
14121444,JK162315,2026-02-26T03:20:00.000,004XX E 81ST ST,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,41.747479766,-87.61407213,"4 E 81st St, Chicago, Illinois, 60619",96.56,41.747362544919,-87.624364961897,854.0044156614013
14121431,JK162318,2026-02-26T03:11:00.000,068XX S PERRY AVE,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,41.77029895,-87.628293582,"S Perry Ave, Chicago, Illinois, 60620",92.39,41.748158786283,-87.626973628876,2464.3071831019774
14121461,JK162311,2026-02-26T03:08:00.000,0000X E ADAMS ST,BURGLARY,ATTEMPT FORCIBLE ENTRY,SMALL RETAIL STORE,41.879505465,-87.626683155,"0 E Adams St, Chicago, Illinois, 60603",98.89,41.879547345757,-87.626968883758,24.109574174029266
14121434,JK162317,2026-02-26T03:02:00.000,027XX W WINONA ST,BATTERY,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",HOSPITAL BUILDING / GROUNDS,41.97476273,-87.697534046,"W Winona St, Chicago, Illinois, 60630",92.39,41.974266742416,-87.758191699227,5014.690683878621
14121401,JK162304,2026-02-26T03:01:00.000,009XX S WESTERN AVE,CRIMINAL DAMAGE,TO VEHICLE,ALLEY,41.869938166,-87.686131119,"9 S Western Ave, Chicago, Illinois, 60612",97.71,41.880926719263,-87.686308504684,1221.9596371629643
14121476,JK162428,2026-02-26T03:00:00.000,039XX N SHERIDAN RD,THEFT,POCKET-PICKING,CTA TRAIN,41.953885576,-87.65453007,"N Sheridan Rd, Chicago, Illinois, 60611",93.0,41.889814507165,-87.614285972721,7864.035357657613
14121438,JK162310,2026-02-26T03:00:00.000,061XX S MICHIGAN AVE,ASSAULT,AGGRAVATED - HANDGUN,STREET,41.782975469,-87.622163602,"S Michigan Ave, Chicago, Illinois, 60619",93.27,41.749161527922,-87.621341593615,3760.556718294628
14123253,JK164645,2026-02-26T02:30:00.000,119XX S STATE ST,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,41.677654444,-87.622643468,"119 S State St, Chicago, Illinois, 60603",97.6,41.880317727048,-87.627647355025,22538.948410517292
14121428,JK162298,2026-02-26T02:24:00.000,013XX S SPAULDING AVE,OFFENSE INVOLVING CHILDREN,CHILD ABANDONMENT,RESIDENCE,41.863819048,-87.708028901,"13 S Spaulding Ave, Chicago, Illinois, 60624",97.77,41.880486502798,-87.708421725899,1853.6218033612163
14121394,JK162302,2026-02-26T02:22:00.000,040XX W 58TH ST,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,STREET,41.787747198,-87.723747652,"W 58th St, Chicago, Illinois, 60621",91.67,41.78881436943,-87.646782618066,6382.143694457865
14121443,JK162299,2026-02-26T02:20:00.000,016XX W 79TH ST,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,41.750332165,-87.665155275,"16 W 79th St, Chicago, Illinois, 60620",96.56,41.751108335926,-87.626079724773,3242.733826504003
14121465,JK162338,2026-02-26T02:00:00.000,056XX S KILPATRICK AVE,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,CTA TRAIN,41.790754583,-87.739927261,"56 S Kilpatrick Ave, Chicago, Illinois, 60644",97.79,41.879646263196,-87.742842116048,9887.253387329776
14121612,JK162573,2026-02-26T02:00:00.000,062XX S MICHIGAN AVE,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,41.781299119,-87.622229789,"62 S Michigan Ave, Chicago, Illinois, 60603",97.74,41.881334497917,-87.624523983285,11125.050569159259
14121602,JK162559,2026-02-26T02:00:00.000,016XX E 53RD ST,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,41.7995949,-87.585018964,"16 E 53rd St, Chicago, Illinois, 60615",96.56,41.798222772668,-87.625310414358,3343.4251210015004
